z,alpha,epsilon,N_dyn,M_halo,M_star_target,A_available,A_needed,feasible,margin
15,0.5,0.05,3,5000000000000.0,30000000000.0,5.994117512144502,0.25322327865427685,True,23.67127360485767
15,0.5,0.05,3,5000000000000.0,100000000000.0,5.994117512144502,0.8855275733225669,True,6.768978959801462
15,0.5,0.05,5,100000000000.0,10000000000.0,5.994117512144502,3.950592566188031,True,1.5172704883430412
15,0.5,0.05,5,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,5,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,5,500000000000.0,10000000000.0,5.994117512144502,0.53131654399354,True,11.281631599669106
15,0.5,0.05,5,500000000000.0,30000000000.0,5.994117512144502,1.8775741842847935,True,3.192479723206135
15,0.5,0.05,5,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,5,1000000000000.0,10000000000.0,5.994117512144502,0.2566152919417291,True,23.358380035690217
15,0.5,0.05,5,1000000000000.0,30000000000.0,5.994117512144502,0.8268477251138917,True,7.24936083160761
15,0.5,0.05,5,1000000000000.0,100000000000.0,5.994117512144502,3.950592566188031,True,1.5172704883430412
15,0.5,0.05,5,5000000000000.0,10000000000.0,5.994117512144502,0.049989725098152984,True,100.0
15,0.5,0.05,5,5000000000000.0,30000000000.0,5.994117512144502,0.1519339671925661,True,39.452122674762784
15,0.5,0.05,5,5000000000000.0,100000000000.0,5.994117512144502,0.53131654399354,True,11.281631599669106
15,0.5,0.05,7,100000000000.0,10000000000.0,5.994117512144502,2.821851832991451,True,2.1241786836802574
15,0.5,0.05,7,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,7,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,7,500000000000.0,10000000000.0,5.994117512144502,0.37951181713824295,True,15.794284239536745
15,0.5,0.05,7,500000000000.0,30000000000.0,5.994117512144502,1.341124417346281,True,4.469471612488589
15,0.5,0.05,7,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,7,1000000000000.0,10000000000.0,5.994117512144502,0.18329663710123512,True,32.701732049966296
15,0.5,0.05,7,1000000000000.0,30000000000.0,5.994117512144502,0.5906055179384941,True,10.149105164250653
15,0.5,0.05,7,1000000000000.0,100000000000.0,5.994117512144502,2.821851832991451,True,2.1241786836802574
15,0.5,0.05,7,5000000000000.0,10000000000.0,5.994117512144502,0.035706946498680704,True,100.0
15,0.5,0.05,7,5000000000000.0,30000000000.0,5.994117512144502,0.10852426228040436,True,55.23297174466789
15,0.5,0.05,7,5000000000000.0,100000000000.0,5.994117512144502,0.37951181713824295,True,15.794284239536745
15,0.5,0.05,10,100000000000.0,10000000000.0,5.994117512144502,1.9752962830940155,True,3.0345409766860825
15,0.5,0.05,10,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,10,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,10,500000000000.0,10000000000.0,5.994117512144502,0.26565827199677,True,22.563263199338213
15,0.5,0.05,10,500000000000.0,30000000000.0,5.994117512144502,0.9387870921423968,True,6.38495944641227
15,0.5,0.05,10,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.05,10,1000000000000.0,10000000000.0,5.994117512144502,0.12830764597086455,True,46.716760071380435
15,0.5,0.05,10,1000000000000.0,30000000000.0,5.994117512144502,0.41342386255694585,True,14.49872166321522
15,0.5,0.05,10,1000000000000.0,100000000000.0,5.994117512144502,1.9752962830940155,True,3.0345409766860825
15,0.5,0.05,10,5000000000000.0,10000000000.0,5.994117512144502,0.024994862549076492,True,100.0
15,0.5,0.05,10,5000000000000.0,30000000000.0,5.994117512144502,0.07596698359628305,True,78.90424534952557
15,0.5,0.05,10,5000000000000.0,100000000000.0,5.994117512144502,0.26565827199677,True,22.563263199338213
15,0.5,0.1,3,100000000000.0,10000000000.0,5.994117512144502,3.205484620077397,True,1.86995672186372
15,0.5,0.1,3,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,3,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,3,500000000000.0,10000000000.0,5.994117512144502,0.4311067217461339,True,13.904022391175477
15,0.5,0.1,3,500000000000.0,30000000000.0,5.994117512144502,1.5234512468560177,True,3.93456470925125
15,0.5,0.1,3,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,3,1000000000000.0,10000000000.0,5.994117512144502,0.20821594680151914,True,28.787984802424216
15,0.5,0.1,3,1000000000000.0,30000000000.0,5.994117512144502,0.6708987630572111,True,8.934459030495114
15,0.5,0.1,3,1000000000000.0,100000000000.0,5.994117512144502,3.205484620077397,True,1.86995672186372
15,0.5,0.1,3,5000000000000.0,10000000000.0,5.994117512144502,0.040561331567189426,True,100.0
15,0.5,0.1,3,5000000000000.0,30000000000.0,5.994117512144502,0.12327821382326126,True,48.62268300494696
15,0.5,0.1,3,5000000000000.0,100000000000.0,5.994117512144502,0.4311067217461339,True,13.904022391175477
15,0.5,0.1,5,100000000000.0,10000000000.0,5.994117512144502,1.9232907720464383,True,3.1165945364395338
15,0.5,0.1,5,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,5,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,5,500000000000.0,10000000000.0,5.994117512144502,0.2586640330476803,True,23.173370651959132
15,0.5,0.1,5,500000000000.0,30000000000.0,5.994117512144502,0.9140707481136106,True,6.557607848752085
15,0.5,0.1,5,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,5,1000000000000.0,10000000000.0,5.994117512144502,0.12492956808091148,True,47.97997467070703
15,0.5,0.1,5,1000000000000.0,30000000000.0,5.994117512144502,0.4025392578343266,True,14.890765050825195
15,0.5,0.1,5,1000000000000.0,100000000000.0,5.994117512144502,1.9232907720464383,True,3.1165945364395338
15,0.5,0.1,5,5000000000000.0,10000000000.0,5.994117512144502,0.024336798940313653,True,100.0
15,0.5,0.1,5,5000000000000.0,30000000000.0,5.994117512144502,0.07396692829395675,True,81.03780500824493
15,0.5,0.1,5,5000000000000.0,100000000000.0,5.994117512144502,0.2586640330476803,True,23.173370651959132
15,0.5,0.1,7,100000000000.0,10000000000.0,5.994117512144502,1.3737791228903133,True,4.363232351015347
15,0.5,0.1,7,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,7,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,7,500000000000.0,10000000000.0,5.994117512144502,0.18476002360548596,True,32.442718912742784
15,0.5,0.1,7,500000000000.0,30000000000.0,5.994117512144502,0.6529076772240077,True,9.180650988252916
15,0.5,0.1,7,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,7,1000000000000.0,10000000000.0,5.994117512144502,0.08923540577207964,True,67.17196453898983
15,0.5,0.1,7,1000000000000.0,30000000000.0,5.994117512144502,0.28752804131023335,True,20.847071071155266
15,0.5,0.1,7,1000000000000.0,100000000000.0,5.994117512144502,1.3737791228903133,True,4.363232351015347
15,0.5,0.1,7,5000000000000.0,10000000000.0,5.994117512144502,0.017383427814509755,True,100.0
15,0.5,0.1,7,5000000000000.0,30000000000.0,5.994117512144502,0.05283352020996911,True,100.0
15,0.5,0.1,7,5000000000000.0,100000000000.0,5.994117512144502,0.18476002360548596,True,32.442718912742784
15,0.5,0.1,10,100000000000.0,10000000000.0,5.994117512144502,0.9616453860232191,True,6.2331890728790675
15,0.5,0.1,10,100000000000.0,30000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,10,100000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,10,500000000000.0,10000000000.0,5.994117512144502,0.12933201652384016,True,46.346741303918265
15,0.5,0.1,10,500000000000.0,30000000000.0,5.994117512144502,0.4570353740568053,True,13.11521569750417
15,0.5,0.1,10,500000000000.0,100000000000.0,5.994117512144502,inf,False,0.0
15,0.5,0.1,10,1000000000000.0,10000000000.0,5.994117512144502,0.06246478404045574,True,95.95994934141406
15,0.5,0.1,10,1000000000000.0,30000000000.0,5.994117512144502,0.2012696289171633,True,29.78153010165039
15,0.5,0.1,10,1000000000000.0,100000000000.0,5.994117512144502,0.9616453860232191,True,6.2331890728790675
15,0.5,0.1,10,5000000000000.0,10000000000.0,5.994117512144502,0.012168399470156827,True,100.0
15,0.5,0.1,10,5000000000000.0,30000000000.0,5.994117512144502,0.036983464146978375,True,100.0
15,0.5,0.1,10,5000000000000.0,100000000000.0,5.994117512144502,0.12933201652384016,True,46.346741303918265
15,0.75,0.01,3,100000000000.0,10000000000.0,14.675330114651297,33.60400263508838,False,0.43671375323985123
15,0.75,0.01,3,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,3,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,3,500000000000.0,10000000000.0,14.675330114651297,4.519413795599994,True,3.247175580368164
15,0.75,0.01,3,500000000000.0,30000000000.0,14.675330114651297,15.970770657618129,False,0.9188867856950347
15,0.75,0.01,3,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,3,1000000000000.0,10000000000.0,14.675330114651297,2.182786709117553,True,6.723208480861684
15,0.75,0.01,3,1000000000000.0,30000000000.0,14.675330114651297,7.033221641571221,True,2.0865729622268563
15,0.75,0.01,3,1000000000000.0,100000000000.0,14.675330114651297,33.60400263508838,False,0.43671375323985123
15,0.75,0.01,3,5000000000000.0,10000000000.0,14.675330114651297,0.42521592034143535,True,34.5126544247625
15,0.75,0.01,3,5000000000000.0,30000000000.0,14.675330114651297,1.2923604113457998,True,11.355446968055249
15,0.75,0.01,3,5000000000000.0,100000000000.0,14.675330114651297,4.519413795599994,True,3.247175580368164
15,0.75,0.01,5,100000000000.0,10000000000.0,14.675330114651297,20.16240158105303,False,0.727856255399752
15,0.75,0.01,5,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,5,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,5,500000000000.0,10000000000.0,14.675330114651297,2.7116482773599966,True,5.411959300613606
15,0.75,0.01,5,500000000000.0,30000000000.0,14.675330114651297,9.582462394570877,True,1.5314779761583912
15,0.75,0.01,5,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,5,1000000000000.0,10000000000.0,14.675330114651297,1.3096720254705316,True,11.205347468102808
15,0.75,0.01,5,1000000000000.0,30000000000.0,14.675330114651297,4.219932984942733,True,3.4776216037114276
15,0.75,0.01,5,1000000000000.0,100000000000.0,14.675330114651297,20.16240158105303,False,0.727856255399752
15,0.75,0.01,5,5000000000000.0,10000000000.0,14.675330114651297,0.2551295522048612,True,57.521090707937496
15,0.75,0.01,5,5000000000000.0,30000000000.0,14.675330114651297,0.7754162468074799,True,18.925744946758748
15,0.75,0.01,5,5000000000000.0,100000000000.0,14.675330114651297,2.7116482773599966,True,5.411959300613606
15,0.75,0.01,7,100000000000.0,10000000000.0,14.675330114651297,14.401715415037879,True,1.0189987575596526
15,0.75,0.01,7,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,7,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,7,500000000000.0,10000000000.0,14.675330114651297,1.9368916266857121,True,7.576743020859047
15,0.75,0.01,7,500000000000.0,30000000000.0,14.675330114651297,6.844615996122056,True,2.144069166621747
15,0.75,0.01,7,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,7,1000000000000.0,10000000000.0,14.675330114651297,0.9354800181932369,True,15.68748645534393
15,0.75,0.01,7,1000000000000.0,30000000000.0,14.675330114651297,3.0142378463876667,True,4.868670245195998
15,0.75,0.01,7,1000000000000.0,100000000000.0,14.675330114651297,14.401715415037879,True,1.0189987575596526
15,0.75,0.01,7,5000000000000.0,10000000000.0,14.675330114651297,0.18223539443204376,True,80.52952699111248
15,0.75,0.01,7,5000000000000.0,30000000000.0,14.675330114651297,0.5538687477196286,True,26.496042925462245
15,0.75,0.01,7,5000000000000.0,100000000000.0,14.675330114651297,1.9368916266857121,True,7.576743020859047
15,0.75,0.01,10,100000000000.0,10000000000.0,14.675330114651297,10.081200790526514,True,1.455712510799504
15,0.75,0.01,10,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,10,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,10,500000000000.0,10000000000.0,14.675330114651297,1.3558241386799983,True,10.823918601227213
15,0.75,0.01,10,500000000000.0,30000000000.0,14.675330114651297,4.7912311972854384,True,3.0629559523167824
15,0.75,0.01,10,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.01,10,1000000000000.0,10000000000.0,14.675330114651297,0.6548360127352658,True,22.410694936205616
15,0.75,0.01,10,1000000000000.0,30000000000.0,14.675330114651297,2.1099664924713664,True,6.955243207422855
15,0.75,0.01,10,1000000000000.0,100000000000.0,14.675330114651297,10.081200790526514,True,1.455712510799504
15,0.75,0.01,10,5000000000000.0,10000000000.0,14.675330114651297,0.1275647761024306,True,100.0
15,0.75,0.01,10,5000000000000.0,30000000000.0,14.675330114651297,0.38770812340373995,True,37.851489893517495
15,0.75,0.01,10,5000000000000.0,100000000000.0,14.675330114651297,1.3558241386799983,True,10.823918601227213
15,0.75,0.02,3,100000000000.0,10000000000.0,14.675330114651297,16.717141281936534,False,0.8778612244252858
15,0.75,0.02,3,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,3,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,3,500000000000.0,10000000000.0,14.675330114651297,2.2482940426176836,True,6.5273179737490405
15,0.75,0.02,3,500000000000.0,30000000000.0,14.675330114651297,7.945054414024764,True,1.8471025306945816
15,0.75,0.02,3,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,3,1000000000000.0,10000000000.0,14.675330114651297,1.0858811731716038,True,13.514674052031038
15,0.75,0.02,3,1000000000000.0,30000000000.0,14.675330114651297,3.498849858038957,True,4.194329768376102
15,0.75,0.02,3,1000000000000.0,100000000000.0,14.675330114651297,16.717141281936534,False,0.8778612244252858
15,0.75,0.02,3,5000000000000.0,10000000000.0,14.675330114651297,0.21153416433356828,True,69.37569711675398
15,0.75,0.02,3,5000000000000.0,30000000000.0,14.675330114651297,0.6429166137813134,True,22.826179632127342
15,0.75,0.02,3,5000000000000.0,100000000000.0,14.675330114651297,2.2482940426176836,True,6.5273179737490405
15,0.75,0.02,5,100000000000.0,10000000000.0,14.675330114651297,10.03028476916192,True,1.4631020407088098
15,0.75,0.02,5,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,5,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,5,500000000000.0,10000000000.0,14.675330114651297,1.34897642557061,True,10.878863289581735
15,0.75,0.02,5,500000000000.0,30000000000.0,14.675330114651297,4.767032648414858,True,3.0785042178243027
15,0.75,0.02,5,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,5,1000000000000.0,10000000000.0,14.675330114651297,0.6515287039029622,True,22.524456753385067
15,0.75,0.02,5,1000000000000.0,30000000000.0,14.675330114651297,2.099309914823374,True,6.990549613960172
15,0.75,0.02,5,1000000000000.0,100000000000.0,14.675330114651297,10.03028476916192,True,1.4631020407088098
15,0.75,0.02,5,5000000000000.0,10000000000.0,14.675330114651297,0.12692049860014096,True,100.0
15,0.75,0.02,5,5000000000000.0,30000000000.0,14.675330114651297,0.38574996826878793,True,38.04363272021225
15,0.75,0.02,5,5000000000000.0,100000000000.0,14.675330114651297,1.34897642557061,True,10.878863289581735
15,0.75,0.02,7,100000000000.0,10000000000.0,14.675330114651297,7.164489120829943,True,2.0483428569923334
15,0.75,0.02,7,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,7,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,7,500000000000.0,10000000000.0,14.675330114651297,0.963554589693293,True,15.230408605414427
15,0.75,0.02,7,500000000000.0,30000000000.0,14.675330114651297,3.405023320296327,True,4.309905904954024
15,0.75,0.02,7,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,7,1000000000000.0,10000000000.0,14.675330114651297,0.465377645644973,True,31.534239454739094
15,0.75,0.02,7,1000000000000.0,30000000000.0,14.675330114651297,1.4995070820166958,True,9.786769459544239
15,0.75,0.02,7,1000000000000.0,100000000000.0,14.675330114651297,7.164489120829943,True,2.0483428569923334
15,0.75,0.02,7,5000000000000.0,10000000000.0,14.675330114651297,0.09065749900010069,True,100.0
15,0.75,0.02,7,5000000000000.0,30000000000.0,14.675330114651297,0.27553569162056285,True,53.26108580829714
15,0.75,0.02,7,5000000000000.0,100000000000.0,14.675330114651297,0.963554589693293,True,15.230408605414427
15,0.75,0.02,10,100000000000.0,10000000000.0,14.675330114651297,5.01514238458096,True,2.9262040814176196
15,0.75,0.02,10,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,10,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,10,500000000000.0,10000000000.0,14.675330114651297,0.674488212785305,True,21.75772657916347
15,0.75,0.02,10,500000000000.0,30000000000.0,14.675330114651297,2.383516324207429,True,6.1570084356486054
15,0.75,0.02,10,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.02,10,1000000000000.0,10000000000.0,14.675330114651297,0.3257643519514811,True,45.048913506770134
15,0.75,0.02,10,1000000000000.0,30000000000.0,14.675330114651297,1.049654957411687,True,13.981099227920344
15,0.75,0.02,10,1000000000000.0,100000000000.0,14.675330114651297,5.01514238458096,True,2.9262040814176196
15,0.75,0.02,10,5000000000000.0,10000000000.0,14.675330114651297,0.06346024930007048,True,100.0
15,0.75,0.02,10,5000000000000.0,30000000000.0,14.675330114651297,0.19287498413439397,True,76.0872654404245
15,0.75,0.02,10,5000000000000.0,100000000000.0,14.675330114651297,0.674488212785305,True,21.75772657916347
15,0.75,0.05,3,100000000000.0,10000000000.0,14.675330114651297,6.584320943646719,True,2.2288297062450577
15,0.75,0.05,3,100000000000.0,30000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.05,3,100000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.05,3,500000000000.0,10000000000.0,14.675330114651297,0.8855275733225669,True,16.572414633672377
15,0.75,0.05,3,500000000000.0,30000000000.0,14.675330114651297,3.1292903071413227,True,4.689667200630402
15,0.75,0.05,3,500000000000.0,100000000000.0,14.675330114651297,inf,False,0.0
15,0.75,0.05,3,1000000000000.0,10000000000.0,14.675330114651297,0.4276921532362153,True,34.31283460219594
15,0.75,0.05,3,1000000000000.0,30000000000.0,14.675330114651297,1.3780795418564864,True,10.649116882528679
15,0.75,0.05,3,1000000000000.0,100000000000.0,14.675330114651297,6.584320943646719,True,2.2288297062450577
15,0.75,0.05,3,5000000000000.0,10000000000.0,14.675330114651297,0.08331620849692165,True,100.0
15,0.75,0.05,3,5000000000000.0,30000000000.0,14.675330114651297,0.25322327865427685,True,57.95411145705674
15,0.75,0.05,3,5000000000000.0,100000000000.0,14.675330114651297,0.8855275733225669,True,16.572414633672377
15,0.75,0.05,5,100000000000.0,10000000000.0,14.675330114651297,3.950592566188031,True,3.7147161770750965
