t_ext,tau,x_m,v_m_s
0.0,0.0,0.0,0.0
0.0010005002501250625,0.0005002501250625312,0.0004909908681204033,0.9814907453726863
0.002001000500250125,0.0010005002501250625,0.0019639634724816133,1.9629814907453726
0.003001500750375187,0.0015007503751875936,0.004418917813083629,2.9444722361180586
0.00400200100050025,0.002001000500250125,0.007855853889926453,3.9259629814907453
0.0050025012506253125,0.0025012506253126563,0.012274771703010083,4.907453726863432
0.006003001500750374,0.003001500750375187,0.017675671252334515,5.888944472236117
0.007003501750875437,0.0035017508754377185,0.02405855253789976,6.8704352176088035
0.0080040020010005,0.00400200100050025,0.03142341555970581,7.851925962981491
0.009004502251125562,0.004502251125562781,0.039770260317752666,8.833416708354177
0.010005002501250625,0.0050025012506253125,0.04909908681204033,9.814907453726864
0.011005502751375688,0.005502751375687844,0.05940989504256881,10.79639819909955
0.012006003001500749,0.006003001500750374,0.07070268500933806,11.777888944472235
0.013006503251625811,0.006503251625812906,0.08297745671234816,12.759379689844922
0.014007003501750874,0.007003501750875437,0.09623421015159904,13.740870435217607
0.015007503751875937,0.007503751875937968,0.11047294532709075,14.722361180590294
0.016008004002001,0.0080040020010005,0.12569366223882325,15.703851925962981
0.01700850425212606,0.00850425212606303,0.14189636088679652,16.685342671335665
0.018009004502251125,0.009004502251125562,0.15908104127101066,17.666833416708354
0.019009504752376186,0.009504752376188093,0.17724770339146556,18.64832416208104
0.02001000500250125,0.010005002501250625,0.19639634724816132,19.629814907453728
0.02101050525262631,0.010505252626313155,0.21652697284109784,20.61130565282641
0.022011005502751375,0.011005502751375688,0.23763958017027523,21.5927963981991
0.023011505752876436,0.011505752876438218,0.25973416923569337,22.574287143571784
