time,weak_pulse,strong_pulse
0.48162040510127535,-6.920588352508034,-15.225294003364693
0.4821205301325332,-6.910077006423188,-15.2021690404751
0.482620655163791,-6.899441068234786,-15.178769974960817
0.48312078019504884,-6.888680608849535,-15.155096962816415
0.48362090522630663,-6.877795701977205,-15.13115016620327
0.4841210302575644,-6.866786424128527,-15.106929753444826
0.48462115528882227,-6.855652854612996,-15.082435899021803
0.48512128032008006,-6.844395075536617,-15.057668783567285
0.4856214053513379,-6.833013171799587,-15.032628593861544
0.4861215303825957,-6.821507231093926,-15.007315522826858
0.4866216554138535,-6.809877343901017,-14.981729769522117
0.48712178044511134,-6.798123603489115,-14.95587153913731
0.48762190547636913,-6.7862461059107675,-14.929741042987875
0.488122030507627,-6.774244950000182,-14.903338498508905
0.4886221555388848,-6.762120237370546,-14.876664129249237
0.48912228057014256,-6.74987207241125,-14.84971816486536
0.4896224056014004,-6.737500562285078,-14.822500841115222
0.4901225306326582,-6.72500581692532,-14.795012399851892
0.49062265566391605,-6.712387949032826,-14.767253089017085
0.49112278069517384,-6.6996470740730185,-14.739223162634538
0.49162290572643164,-6.686783310272803,-14.710922880803261
0.4921230307576895,-6.673796778617444,-14.682352509690686
0.4926231557889473,-6.660687602847369,-14.653512321525561
0.4931232808202051,-6.647455909454938,-14.624402594590896
0.4936234058514629,-6.634101827681114,-14.595023613216602
0.4941235308827207,-6.6206254895120775,-14.56537566777209
0.49462365591397855,-6.607027029675803,-14.535459054658729
0.49512378094523635,-6.593306585638568,-14.505274076302141
0.4956239059764942,-6.579464297601398,-14.474821041144363
0.496124031007752,-6.56550030849644,-14.444100263635956
0.4966241560390098,-6.551414763983277,-14.413112064227805
0.4971242810702676,-6.53720781244522,-14.38185676936299
0.4976244061015254,-6.522879604985484,-14.350334711468392
0.49812453113278327,-6.508430295423354,-14.318546228946195
0.49862465616404106,-6.493860040290243,-14.286491666165341
0.49912478119529885,-6.479168998825743,-14.254171373452715
0.4996249062265567,-6.46435733297358,-14.221585707084312
0.5001250312578145,-6.449425207377519,-14.188735029276208
0.5006251562890723,-6.434373522025242,-14.15562132000107
0.5011252813203302,-6.419203176633759,-14.12224655863613
0.5016254063515879,-6.40391507062534,-14.08861272391017
0.5021255313828458,-6.388510103103539,-14.054721793850776
0.5026256564141036,-6.37298917282931,-14.020575745731838
0.5031257814453614,-6.357353178197245,-13.986176556021258
0.5036259064766192,-6.341603017211902,-13.951526200328829
0.504126031507877,-6.325739587464261,-13.916626653354474
0.5046261565391348,-6.309763786108258,-13.881479888836642
0.5051262815703926,-6.293676509837445,-13.846087879500923
0.5056264066016505,-6.277478654861758,-13.810452597008943
0.5061265316329083,-6.261171116884376,-13.774576011907477
0.5066266566641661,-6.244754791078692,-13.738460093577752
0.5071267816954239,-6.228230572065402,-13.702106810185082
0.5076269067266818,-6.2115993538896905,-13.665518128628616
0.5081270317579395,-6.1948620299985215,-13.628696014491444
0.5086271567891973,-6.178019493218051,-13.59164243199087
0.5091272818204552,-6.161072635731131,-13.55435934392893
0.5096274068517129,-6.144022349054932,-13.516848711643107
0.5101275318829708,-6.126869524018668,-13.479112494957437
0.5106276569142286,-6.109615050741435,-13.441152652133704
0.5111277819454865,-6.092259818610151,-13.402971139822863
0.5116279069767442,-6.074804716257619,-13.364569913016801
0.512128032008002,-6.057250631540673,-13.325950925000301
0.5126281570392599,-6.039598451518462,-13.287116127303277
0.5131282820705176,-6.021849062430836,-13.248067469653094
0.5136284071017755,-6.004003349676829,-13.20880689992738
0.5141285321330333,-5.986062197793254,-13.169336364106865
0.5146286571642912,-5.968026490433423,-13.129657806228563
0.5151287821955489,-5.9498971103459555,-13.089773168339185
0.5156289072268068,-5.931674939353726,-13.049684390448773
0.5161290322580646,-5.91336085833289,-13.009393410484584
0.5166291572893223,-5.894955747192034,-12.968902164245245
0.5171292823205802,-5.876460484851451,-12.928212585355139
0.517629407351838,-5.857875949222501,-12.887326605218973
0.5181295323830958,-5.8392030171870974,-12.846246152976665
0.5186296574143536,-5.820442564577303,-12.804973155458466
0.5191297824456115,-5.801595466155032,-12.76350953714031
0.5196299074768693,-5.7826625955918685,-12.721857220099396
0.5201300325081271,-5.763644825448988,-12.680018123970024
0.5206301575393849,-5.7445430271572135,-12.6379941658997
0.5211302825706428,-5.725358070997156,-12.595787260505478
0.5216304076019005,-5.70609082607947,-12.553399319830508
0.5221305326331583,-5.686742160325244,-12.510832253300885
0.5226306576644162,-5.667312940446474,-12.468087967682703
0.5231307826956739,-5.647804031926675,-12.425168367039378
0.5236309077269318,-5.628216299001579,-12.382075352689204
0.5241310327581896,-5.608550604639961,-12.33881082316319
0.5246311577894475,-5.588807810524581,-12.295376674163109
0.5251312828207052,-5.568988777033225,-12.25177479851977
0.525631407851963,-5.549094363219872,-12.208007086151603
0.5261315328832209,-5.529125426795956,-12.164075424023473
0.5266316579144786,-5.509082824111767,-12.119981696105654
0.5271317829457365,-5.488967410137937,-12.075727783333235
0.5276319079769943,-5.468780038447051,-12.03131556356558
0.5281320330082521,-5.448521561195377,-11.986746911546135
0.5286321580395099,-5.4281928291047,-11.942023698862517
0.5291322830707678,-5.407794691444269,-11.89714779390673
0.5296324081020256,-5.387327996012864,-11.852121061835769
0.5301325331332833,-5.366793589120971,-11.80694536453238
0.5306326581645412,-5.346192315573073,-11.761622560566058
0.531132783195799,-5.325525018650048,-11.716154505154389
0.5316329082270568,-5.3047925400916816,-11.67054305012456
0.5321330332583146,-5.283995720079304,-11.624790043875166
0.5326331582895725,-5.263135397218522,-11.578897331338178
0.5331332833208302,-5.242212408522085,-11.532866753941287
0.5336334083520881,-5.221227589392845,-11.48670014957042
0.5341335333833459,-5.200181773606838,-11.440399352532504
0.5346336584146038,-5.1790757932964855,-11.393966193518512
0.5351337834458615,-5.157910478933905,-11.347402499566714
0.5356339084771193,-5.13668665931432,-11.300710094026256
0.5361340335083772,-5.115405161539605,-11.2538907965209
0.5366341585396349,-5.0940668110019285,-11.20694642291304
0.5371342835708928,-5.072672431367525,-11.159878785268024
0.5376344086021506,-5.051222844560558,-11.112689691818645
0.5381345336334085,-5.02971887074712,-11.06538094692993
0.5386346586646662,-5.0081613283193285,-11.017954351064155
0.539134783695924,-4.986551033879545,-10.970411700746144
0.5396349087271819,-4.964888802224705,-10.92275478852877
0.5401350337584396,-4.943175446330756,-10.874985402958735
0.5406351587896975,-4.921411777337219,-10.827105328542586
0.5411352838209553,-4.899598604531858,-10.779116345713009
0.5416354088522131,-4.877736735335459,-10.731020230795338
0.5421355338834709,-4.855826975286733,-10.682818755974342
0.5426356589147288,-4.8338701280273195,-10.634513689261226
0.5431357839459866,-4.811866995286907,-10.586106794460894
0.5436359089772443,-4.789818376868479,-10.537599831139508
0.5441360340085022,-4.7677250706336505,-10.488994554592225
0.54463615903976,-4.745587872488143,-10.440292715811223
0.5451362840710178,-4.723407576367349,-10.391496061453948
0.5456364091022756,-4.7011849742220315,-10.34260633381166
0.5461365341335335,-4.678920856004115,-10.293625270778174
0.5466366591647912,-4.656616009652605,-10.244554605818877
0.547136784196049,-4.634271221079616,-10.195396067940013
0.5476369092273069,-4.611887274156511,-10.146151381658141
0.5481370342585647,-4.589464950700151,-10.096822266969935
0.5486371592898225,-4.567005030459266,-10.047410439322164
0.5491372843210803,-4.54450829110093,-9.99791760958194
0.5496374093523382,-4.5219755081971496,-9.94834548400725
0.5501375343835959,-4.499407455211573,-9.89869576421768
0.5506376594148538,-4.4768049034863004,-9.8489701471654
0.5511377844461116,-4.454168622228814,-9.799170325106438
0.5516379094773693,-4.431499378499019,-9.749297985572138
0.5521380345086272,-4.408797937196397,-9.6993548113409
0.552638159539885,-4.386065061047266,-9.649342480410176
0.5531382845711429,-4.363301510592162,-9.59926266596869
0.5536384096024006,-4.340508044173322,-9.549117036368907
0.5541385346336585,-4.317685417922285,-9.49890725509975
0.5546386596649163,-4.294834385747612,-9.448634980759584
0.5551387846961741,-4.271955699322698,-9.398301867029396
0.5556389097274319,-4.249050108073712,-9.347909562646304
0.5561390347586898,-4.226118359167644,-9.297459711377211
0.5566391597899475,-4.2031611975004575,-9.246953951992763
0.5571392848212053,-4.180179365685368,-9.196393918241546
0.5576394098524632,-4.157173604041214,-9.14578123882453
0.558139534883721,-4.134144650580945,-9.095117537369717
0.5586396599149788,-4.111093241000234,-9.044404432407088
0.5591397849462366,-4.088020108666184,-8.993643537343782
0.5596399099774945,-4.064925984606145,-8.942836460439485
0.5601400350087522,-4.041811597496653,-8.891984804782085
0.56064016004001,-4.018677673652475,-8.841090168263557
0.5611402850712679,-3.9955249370157584,-8.790154143556126
0.5616404101025257,-3.972354109145286,-8.739178318088625
0.5621405351337835,-3.9491659092058673,-8.688164274023123
0.5626406601650413,-3.925961053957813,-8.637113588231792
0.5631407851962992,-3.902740257746525,-8.586027832274008
0.5636409102275569,-3.8795042324922018,-8.534908572373693
0.5641410352588148,-3.8562536876796494,-8.483757369396896
0.5646411602900726,-3.832989330348199,-8.43257577882962
0.5651412853213303,-3.80971186508174,-8.381365350755901
0.5656414103525882,-3.786421993998857,-8.330127629836095
0.566141535383846,-3.763120416743073,-8.278864155285428
0.5666416604151039,-3.7398078304732123,-8.227576460852775
0.5671417854463616,-3.7164849298538565,-8.176266074799685
0.5676419104776195,-3.693152407045922,-8.124934519879625
0.5681420355088773,-3.6698109516973383,-8.0735833133175
0.568642160540135,-3.6464612509338346,-8.022213966789366
0.5691422855713929,-3.623103989349836,-7.9708279864024085
0.5696424106026508,-3.5997398489994654,-7.91942687267515
0.5701425356339085,-3.5763695093876557,-7.868012120517888
0.5706426606651663,-3.552993647461364,-7.816585219213378
0.5711427856964242,-3.529612937600901,-7.765147652397736
0.571642910727682,-3.506228051611359,-7.713700898041602
0.5721430357589398,-3.482839658714146,-7.662246428431512
0.5726431607901976,-3.4594484255386364,-7.610785710151514
0.5731432858214555,-3.436055016113917,-7.559320204065038
0.5736434108527132,-3.412660091860645,-7.5078513652969505
0.574143535883971,-3.38926431158301,-7.456380643215889
0.5746436609152289,-3.3658683314607982,-7.4049094814168015
0.5751437859464866,-3.3424728050415706,-7.353439317703739
0.5756439109777445,-3.3190783832329385,-7.301971584072847
0.5761440360090023,-3.295685714294946,-7.250507706695637
0.5766441610402602,-3.2722954438325584,-7.19904910590245
0.5771442860715179,-3.248908214788258,-7.147597196166143
0.5776444111027758,-3.225524667434735,-7.096153386086038
0.5781445361340336,-3.202145439367695,-7.044719078372078
0.5786446611652913,-3.1787711654987576,-6.993295669829235
0.5791447861965492,-3.155402478048471,-6.941884551342099
0.579644911227807,-3.132040006539421,-6.890487107859747
0.5801450362590648,-3.108684377789446,-6.839104718380806
0.5806451612903226,-3.0853362159049587,-6.787738755938773
0.5811452863215805,-3.0619961422743645,-6.736390587587516
0.5816454113528383,-3.038664775561589,-6.68506157438704
0.582145536384096,-3.0153427316997004,-6.633753071389475
0.5826456614153539,-2.9920306238846397,-6.582466427625264
0.5831457864466117,-2.9687290625690523,-6.531202986089591
0.5836459114778695,-2.945438655456219,-6.479964083729047
0.5841460365091273,-2.922160007494089,-6.428751051428473
0.5846461615403852,-2.8988937208694168,-6.377565213998094
0.585146286571643,-2.875640395001995,-6.326407890160807
0.5856464116029008,-2.852400626538993,-6.275280392539737
0.5861465366341586,-2.829175009349395,-6.2241840276459985
0.5866466616654165,-2.8059641345185327,-6.173120095866671
0.5871467866966742,-2.782768590342728,-6.122089891453002
0.587646911727932,-2.7595889623240253,-6.071094702508834
0.5881470367591899,-2.7364258331650313,-6.020135810979235
0.5886471617904476,-2.713279782763848,-5.969214492639362
0.5891472868217055,-2.6901513882091073,-5.91833201708354
0.5896474118529633,-2.667041223775106,-5.867489647714548
0.5901475368842212,-2.6439498609170378,-5.816688641733133
0.5906476619154789,-2.62087786826632,-5.765930250127742
0.5911477869467368,-2.597825811626023,-5.7152157176644485
0.5916479119779946,-2.5747942539663975,-5.66454628287712
0.5921480370092523,-2.551783755420495,-5.6139231780577825
0.5926481620405102,-2.528794873279889,-5.563347629247206
0.593148287071768,-2.5058281619904914,-5.512820856225708
0.5936484121030258,-2.482884173148465,-5.462344072504147
0.5941485371342836,-2.4599634554962355,-5.411918485315162
0.5946486621655415,-2.4370665549185944,-5.361545295604597
0.5951487871967993,-2.4141940144389036,-5.311225698023142
0.595648912228057,-2.3913463742153906,-5.260960880918188
0.5961490372593149,-2.3685241715375414,-5.210752026325893
0.5966491622905727,-2.3457279408225857,-5.160600309963449
0.5971492873218305,-2.3229582136120825,-5.110506901221569
0.5976494123530883,-2.300215518568593,-5.060472963157172
0.5981495373843462,-2.277500381472452,-5.010499652486269
0.5986496624156039,-2.254813325218632,-4.960588119577071
0.5991497874468618,-2.232154869813701,-4.910739508443301
0.5996499124781196,-2.209525532372872,-4.8609549567376975
0.6001500375093775,-2.186925827117149,-4.811235595745733
0.6006501625406352,-2.1643562653705604,-4.761582550379529
0.601150287571893,-2.1418173555574898,-4.711996939171991
0.6016504126031509,-2.119309603200096,-4.662479874271128
0.6021505376344086,-2.0968335109158254,-4.613032461434571
0.6026506626656665,-2.074389578415016,-4.563655800024315
0.6031507876969243,-2.0519783024985925,-4.514350983001642
0.603650912728182,-2.029600177055851,-4.4651190969222485
0.6041510377594399,-2.0072556930623375,-4.415961221931579
0.6046511627906977,-1.9849453385778126,-4.366878431760345
0.6051512878219556,-1.9626695987443095,-4.317871793720253
0.6056514128532133,-1.9404289557842795,-4.268942368699929
0.6061515378844712,-1.9182238889988275,-4.220091211161035
0.606651662915729,-1.8960548747660364,-4.1713193691345785
0.6071517879469868,-1.8739223865393806,-4.122627884217429
0.6076519129782446,-1.8518268948462278,-4.074017791569012
0.6081520380095025,-1.8297688672864283,-4.02549011990822
0.6086521630407603,-1.807748768530993,-3.9770458915104925
0.609152288072018,-1.7857670603208575,-3.9286861222050935
0.6096524131032759,-1.7638242014657357,-3.8804118213726033
0.6101525381345337,-1.741920647843056,-3.832223991942572
0.6106526631657915,-1.720056852396989,-3.7841236303913797
0.6111527881970493,-1.698233265137558,-3.736111726740279
0.6116529132283072,-1.6764503331398375,-3.688189264553629
0.6121530382595649,-1.6547085005432347,-3.640357220937323
0.6126531632908228,-1.6330082085508584,-3.5926165665373913
0.6131532883220806,-1.6113498954289716,-3.5449682655388024
0.6136534133533385,-1.5897339965065291,-3.4974132756644436
0.6141535383845962,-1.5681609441748006,-3.4499525481742905
0.614653663415854,-1.5466311678870748,-3.4025870278647607
0.6151537884471119,-1.52514509415845,-3.355317653068247
0.6156539134783696,-1.503703146565705,-3.3081453556528393
0.6161540385096275,-1.482305745747256,-3.261071061022224
0.6166541635408853,-1.4609533094031943,-3.214095688115774
0.617154288572143,-1.4396462522954065,-3.167220149408806
0.6176544136034009,-1.4183849862477769,-3.120445350913029
0.6181545386346587,-1.3971699201464707,-3.073772192177168
0.6186546636659166,-1.3760014599403,-3.027201566287769
0.6191547886971743,-1.3548800086411699,-2.980734359870178
0.6196549137284322,-1.3338059663246038,-2.9343714530897005
0.62015503875969,-1.3127797301303519,-2.8881137196529365
0.6206551637909478,-1.2918016942630761,-2.8419620268092918
0.6211552888222056,-1.2708722499931182,-2.7959172353526625
0.6216554138534635,-1.249991785657344,-2.749980199623295
0.6221555388847212,-1.2291606866600677,-2.7041517675098223
0.622655663915979,-1.2083793354740562,-2.658432780451467
0.6231557889472369,-1.1876481116416084,-2.6128240734404216
0.6236559139784947,-1.1669673917757155,-2.5673264750243985
0.6241560390097525,-1.146337549561297,-2.52194080730935
0.6246561640410103,-1.1257589557565142,-2.4766678859623563
0.6251562890722682,-1.1052319781941606,-2.431508520214687
0.6256564141035259,-1.0847569817831293,-2.386463512865028
0.6261565391347838,-1.0643343285099554,-2.3415336602828747
0.6266566641660416,-1.0439643774404348,-2.296719752412096
0.6271567891972993,-1.0236474847213193,-2.252022572774658
0.6276569142285572,-1.0033840035820842,-2.2074428984745182
0.628157039259815,-0.9831742843367742,-2.1629815002016826
0.6286571642910729,-0.9630186743859207,-2.1186391422364257
0.6291572893223306,-0.9429175182185338,-2.0744165824536727
0.6296574143535885,-0.922871157414169,-2.0303145723275464
0.6301575393848463,-0.9028799306450662,-1.9863338569360733
0.630657664416104,-0.882944173678362,-1.9424751749660494
0.6311577894473619,-0.8630642193783744,-1.8987392587180683
0.6316579144786197,-0.8432403977089604,-1.855126834111706
0.6321580395098776,-0.8234730357359445,-1.8116386206908648
0.6326581645411353,-0.8037624576296194,-1.7682753316292747
0.6331582895723932,-0.7841089846673176,-1.725037673736151
0.633658414603651,-0.7645129352360538,-1.681926347462007
0.6341585396349088,-0.7449746248352381,-1.6389420469046234
0.6346586646661666,-0.7254943660794589,-1.5960854598151712
0.6351587896974245,-0.7060724687013356,-1.5533572676044878
0.6356589147286822,-0.6867092395544405,-1.510758145349504
0.63615903975994,-0.6674049826162908,-1.4682887617998266
0.6366591647911979,-0.6481599989914072,-1.425949779384469
0.6371592898224557,-0.628974586914443,-1.383741854218733
0.6376594148537135,-0.6098490417533795,-1.34166563611124
0.6381595398849713,-0.5907836560127898,-1.2997217685711113
0.6386596649162292,-0.5717787193371697,-1.257910888815296
0.6391597899474869,-0.5528345185143351,-1.2162336277760444
0.6396599149787447,-0.533951337478886,-1.174690610108531
0.6401600400100026,-0.5151294573157372,-1.1332824541986195
0.6406601650412603,-0.4963691562637137,-1.0920097721707738
0.6411602900725182,-0.4776707097192121,-1.0508731698961142
0.641660415103776,-0.4590343902399273,-1.0098732470006149
0.6421605401350339,-0.4404604675486432,-0.9690105968734427
0.6426606651662916,-0.421949208537088,-0.9282858066754411
0.6431607901975495,-0.4035008772698535,-0.8876994573477507
0.6436609152288073,-0.3851157349883777,-0.8472521236205718
0.644161040260065,-0.3667940401149908,-0.8069443740220653
0.6446611652913229,-0.34853604825702383,-0.7667767708873924
0.6451612903225807,-0.33034201221098003,-0.7267498703678904
0.6456614153538385,-0.3122121819667679,-0.6868642224403868
0.6461615403850963,-0.2941468047119963,-0.6471203709166476
0.6466616654163542,-0.27614612483633055,-0.6075188534529615
0.647161790447612,-0.25821038393591006,-0.5680602015598577
0.6476619154788698,-0.24033982081782596,-0.5287449406119576
0.6481620405101276,-0.22253467150465925,-0.48957358985795846
0.6486621655413854,-0.20479516923907884,-0.45054666243074876
0.6491622905726432,-0.18712154448849902,-0.4116646653576552
0.649662415603901,-0.16951402494979603,-0.37292809957081907
0.6501625406351589,-0.15197283555408347,-0.33433745991770175
0.6506626656664166,-0.134498198471546,-0.29589323517171934
0.6511627906976745,-0.11709033311633116,-0.2575959080430045
0.6516629157289323,-0.09974945615149866,-0.21944595518929494
0.6521630407601902,-0.08247578149402722,-0.1814438472269484
0.6526631657914479,-0.06526952031987801,-0.1435900487420824
0.6531632908227057,-0.04813088106911484,-0.10588501830183851
0.6536634158539636,-0.031060069451080387,-0.06832920846577023
0.6541635408852213,-0.014057288449628298,-0.030923065797353516
0.6546636659164792,0.002877261671589356,0.0063329691243807495
0.655163790947737,0.01974344110962835,0.04343858883292992
0.6556639159789949,0.0365413940264028,0.08039411403400203
0.6561640410102526,0.05327126644697246,0.11719988040196465
0.6566641660415105,0.06993320709694598,0.15385624668838027
0.6571642910727683,0.08652736817960618,0.19036360125029161
0.657664416104026,0.10305390608601075,0.22672236672045307
0.6581645411352839,0.1195129820323785,0.262933002653355
0.6586646661665417,0.13590476262225226,0.29899600609950816
0.6591647911977995,0.1522294203279609,0.3349119101616639
0.6596649162290573,0.16848713388870495,0.3706812806912411
0.6601650412603152,0.1846780886238246,0.4063047113704285
0.660665166291573,0.2008024766608129,0.4417828174947043
0.6611652913228308,0.21686049707859428,0.4771162288199215
0.6616654163540886,0.2328523559674928,0.5123055818664626
0.6621655413853464,0.24877826640815792,0.5473515120802499
0.6626656664166042,0.26463844837248973,0.5822546462376185
0.663165791447862,0.28043312855030816,0.6170155954501548
0.6636659164791199,0.2961625401061371,0.6516349490792565
0.6641660415103776,0.3118269223710193,0.6861132698115919
0.6646661665416355,0.32742652047474613,0.7204510900794353
0.6651662915728933,0.3429615849242685,0.7546489099377365
0.6656664166041512,0.35843237113436155,0.7887071964364873
0.6661665416354089,0.37383913891684034,0.8226263844559527
0.6666666666666667,0.38918215193477157,0.8564068789068052
0.6671667916979246,0.4044616771282021,0.8900490581398276
0.6676669167291823,0.41967798411792806,0.9235532783627357
0.6681670417604402,0.43483134459376827,0.9569198788263507
0.668667166791698,0.44992203169368045,0.9901491875196623
0.6691672918229558,0.4649503193798807,1.0232415271035178
0.6696674168542136,0.4799164818178937,1.056197220815364
0.6701675418854715,0.4948207927641855,1.0890165980917643
0.6706676669167293,0.5096635249677101,1.1216999996799368
0.671167791947987,0.5244449495903507,1.1542477820425938
0.6716679169792449,0.5391653356508517,1.186660320899921
0.6721680420105027,0.5538249494964304,1.2189380137964987
0.6726681670417605,0.5684240543058332,1.251081281627164
0.6731682920730183,0.5829629096271596,1.2830905691021373
0.6736684171042762,0.5974417709533282,1.3149663441762458
0.6741685421355339,0.6118608893376088,1.346709096508007
0.6746686671667917,0.6262205110511884,1.3783193350502594
0.6751687921980496,0.6405208772842924,1.4097975849037845
0.6756689172293074,0.6547622238919433,1.4411443835881574
0.6761690422605652,0.6689447811850072,1.4723602768994362
0.676669167291823,0.6830687737667687,1.5034458145321183
0.6771692923230809,0.6971344204148741,1.534401545643257
0.6776694173543386,0.7111419340081131,1.5652280145301705
0.6781695423855965,0.7250915214971496,1.595925756580534
0.6786696674168543,0.738983383917987,1.626495294635651
0.6791697924481122,0.7528177164466495,1.6569371358854297
0.6796699174793699,0.7665947084932844,1.6872517693881226
0.6801700425106277,0.7803145438336416,1.7174396642803933
0.6806701675418856,0.7939774007756699,1.7475012687148972
0.6811702925731433,0.8075834523587742,1.7774370095344083
0.6816704176044012,0.8211328665831222,1.8072472926645975
0.682170542635659,0.8346258066662537,1.8369325041827858
0.6826706676669168,0.8480624313241393,1.866493011998106
0.6831707926981746,0.861442895073766,1.8959291680601187
0.6836709177294324,0.8747673485542722,1.9252413109984818
0.6841710427606903,0.8880359388636335,1.9544297690860313
0.684671167791948,0.9012488099079061,1.9834948634116913
0.6851712928232059,0.9144061027600542,2.0124369111479385
0.6856714178544637,0.927507956025442,2.0412562287998854
0.6861715428857215,0.940554506211136,2.069953135329094
0.6866716679169793,0.9535458880962498,2.0985279550545384
0.6871717929482372,0.966482235100673,2.1269810202451853
0.6876719179794949,0.9793636796496406,2.155312673332869
0.6881720430107527,0.9921903535317387,2.1835232686898984
0.6886721680420106,1.0049623882480843,2.211613173932515
0.6891722930732684,1.0176799153505744,2.2395827707283176
0.6896724181045262,1.030343066767268,2.2674324551025244
0.690172543135784,1.042951975113127,2.295162637253885
0.6906726681670419,1.0555067739845314,2.3227737409057783
0.6911727931982996,1.068007598236148,2.3502662022311185
0.6916729182295575,1.0804545842389288,2.377640468400828
0.6921730432608153,1.0928478701181827,2.404896995814631
0.692673168292073,1.105187595970857,2.432036248079612
0.6931732933233309,1.1174739040613306,2.4590586938063175
0.6936734183545887,1.1297069389952066,2.4859648042942033
0.6941735433858466,1.1418868478707513,2.5127550511779893
0.6946736684171043,1.154013780407797,2.5394299041041735
0.6951737934483622,1.1660878890540773,2.5659898285027567
0.69567391847962,1.1781093290691176,2.5924352835133897
0.6961740435108777,1.1900782585859393,2.6187667201179448
0.6966741685421356,1.2019948386509725,2.644984579523238
0.6971742935733934,1.2138592332426905,2.6710892918285762
0.6976744186046512,1.2256716092695985,2.697081275003299
0.698174543635909,1.2374321365483048,2.722960934189792
0.6986746686671669,1.2491409877625017,2.7487286613378914
0.6991747936984247,1.2607983384037649,2.7743848351673916
0.6996749187296825,1.2724043666951514,2.7999298214467547
0.7001750437609403,1.283959253498641,2.825363973568328
0.7006751687921982,1.295463182207519,2.850687633393498
0.7011752938234559,1.3069163386248397,2.8759011323354478
0.7016754188547137,1.318318910829146,2.9010047926425675
0.7021755438859716,1.3296710890286458,2.9259989288421715
0.7026756689172294,1.3409730654050582,2.950883849302018
0.7031757939484872,1.3522250339483552,2.975659857866169
0.703675918979745,1.3634271902836217,3.000327255521925
0.7041760440110029,1.37457973149125,3.0248863420558725
0.7046761690422606,1.385682855921671,3.04933741765933
0.7051762940735185,1.3967367630058016,3.0736807844466227
0.7056764191047763,1.4077416530623659,3.09791674785346
0.706176544136034,1.418697727103208,3.122045617887152
0.7066766691672919,1.4296051866376873,3.1460677102052617
0.7071767941985497,1.4404642334771962,3.16998334700448
0.7076769192298076,1.4512750695408019,3.1937928577068235
0.7081770442610653,1.462037896662962,3.2174965794355757
0.7086771692923232,1.4727529164042132,3.241094857278601
0.709177294323581,1.483420329865682,3.2645880443416306
0.7096774193548387,1.4940403375082014,3.287976501598736
0.7101775443860966,1.5046131389767734,3.311260597551413
0.7106776694173544,1.5151389329310487,3.3344407077114075
0.7111777944486122,1.52561791688244,3.3575172139255542
0.71167791947987,1.5360502870384254,3.3804905035634905
0.7121780445111279,1.5464362381545425,3.4033609685910546
0.7126781695423857,1.5567759633945077,3.426129004553544
0.7131782945736435,1.5670696541988451,3.448795009493762
0.7136784196049013,1.577317500162346,3.4713593828299514
0.7141785446361592,1.5875196889206284,3.4938225242183663
0.7146786696674169,1.5976764060460085,3.5161848324243374
0.7151787946986747,1.6077878349528425,3.5384467042244006
0.7156789197299326,1.6178541568124511,3.5606085333603206
0.7161790447611903,1.6278755504776812,3.5826707095638195
0.7166791697924482,1.637852192417121,3.604633617668492
0.717179294823706,1.6477842566589345,3.626497636822892
0.7176794198549639,1.6576719147442383,3.648263139816101
0.7181795448862216,1.6675153356899093,3.669930492524382
0.7186796699174794,1.6773146859606656,3.691500053484747
0.7191797949487373,1.6870701294502362,3.712972173598578
0.719679919979995,1.6967818274713966,3.7343471959658134
0.7201800450112529,1.7064499387546204,3.755625455847722
0.7206801700425107,1.7160746194550676,3.776807280753981
0.7211802950737685,1.7256560231676092,3.797892990647677
0.7216804201050263,1.7351943009495594,3.8188828982599685
0.7221805451362842,1.7446896013507731,3.8397773095045613
0.722680670167542,1.7541420704507453,3.8605765239807814
0.7231807951987997,1.763551851902336,3.881280835552999
0.7236809202300576,1.7729190869817304,3.9018905329933564
0.7241810452613154,1.7822439146442346,3.922405900674268
0.7246811702925732,1.7915264715855008,3.94282721929692
0.725181295323831,1.8007668923077675,3.9631547666420346
0.7256814203550889,1.8099653091906973,3.983388818329423
0.7261815453863467,1.8191218525663952,4.003529648573348
0.7266816704176045,1.828236650798187,4.0235775309214015
0.7271817954488623,1.8373098303627433,4.04353273896546
0.7276819204801201,1.8463415159351328,4.063395547014305
0.7281820455113779,1.855331830476402,4.083166230718594
0.7286821705426357,1.8642808953232746,4.102845067640134
0.7291822955738936,1.8731888302795825,4.122432337758654
0.7296824206051513,1.8820557537090403,4.141928323910631
0.7301825456364092,1.890881782628993,4.161333312156064
0.730682670667667,1.8996670328047724,4.180647592070409
0.7311827956989249,1.9084116188443156,4.199871456960216
0.7316829207301826,1.9171156542927061,4.219005204002245
0.7321830457614404,1.9257792517263175,4.238049134307037
0.7326831707926983,1.934402522846251,4.257003552909013
0.733183295823956,1.9429855785707748,4.2758687686861965
0.7336834208552139,1.9515285291264888,4.294645094213539
0.7341835458864717,1.9600314841379527,4.3133328455546405
0.7346836709177295,1.968494552715534,4.331932341997323
0.7351837959489873,1.9769178435412478,4.350443905739075
0.7356839209802452,1.9853014649523766,4.36886786152881
0.736184046011503,1.9936455250226754,4.387204536271702
0.7366841710427607,2.0019501316409847,4.405454258604064
0.7371842960740186,2.010215392587086,4.423617358445301
0.7376844211052764,2.0184414156046633,4.441694166533979
0.7381845461365342,2.026628308471228,4.459685013954899
0.738684671167792,2.034776179064908,4.477590231663882
